event_id,event_name,date,location,fight_id,division,title_fight,method,finish_round,match_time_sec,total_rounds,referee,name,id,kd,sig_str_landed,sig_str_atmpted,sig_str_acc,total_str_landed,total_str_atmpted,total_str_acc,td_landed,td_atmpted,td_acc,sub_att,ctrl,head_landed,head_atmpted,head_acc,body_landed,body_atmpted,body_acc,leg_landed,leg_atmpted,leg_acc,dist_landed,dist_atmpted,dist_acc,clinch_landed,clinch_atmpted,clinch_acc,ground_landed,ground_atmpted,ground_acc,landed_head_per,landed_body_per,landed_leg_per,landed_dist_per,landed_clinch_per,landed_ground_per,nick_name,wins,losses,draws,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,winner,winner_id,sig_str_absorbed,td_defense,opponent_id,opponent_name,fight_number,days_since_last_fight,age_at_fight,win_flag_indicator,fight_time_min,sig_str_landed_per_min,sig_str_absorbed_per_min,td_acc_fight,is_debut,rolling_slpm_3,rolling_slpm_5,rolling_sapm_3,rolling_sapm_5,rolling_td_acc_3,rolling_td_acc_5,rolling_td_def_3,rolling_td_def_5,rolling_win_rate_3,rolling_win_rate_5
32541eb5d12668b4,UFC on FOX: VanZant vs. Waterson,2016-12-17,"Sacramento, California, USA",1ca4274019680d23,welterweight,0,Decision - Split,3,300,3.0,Ed Collantes,Sultan Aliev,e70de1859b7ee78e,0.0,15.0,26.0,57.0,86.0,105.0,82.0,2.0,3.0,66.0,0.0,551.0,14.0,25.0,56.0,0.0,0.0,,1.0,1.0,100.0,4.0,12.0,33.0,2.0,4.0,50.0,9.0,10.0,90.0,93.0,0.0,6.0,26.0,13.0,60.0,,15,3,0,180.34,77.11,187.96,Orthodox,1984-09-17,1.41,45.0,2.2,56.0,1.76,38.0,100.0,0.0,Sultan Aliev,e70de1859b7ee78e,22.0,1.0,fcce75a25c14a804,Bojan Velickovic,2,693.0,32.25,1,15.0,1.0,1.4666666666666666,0.6666666666666666,0,2.96,2.68,5.19,3.6,0.0,0.17,1.0,1.0,0.0,0.67
67ec58d7cf599835,UFC 224: Nunes vs. Pennington,2018-05-12,"Rio de Janeiro, Rio de Janeiro, Brazil",25da6035f591c245,welterweight,0,TKO - Doctor's Stoppage,2,300,3.0,Osiris Maia,Sultan Aliev,e70de1859b7ee78e,0.0,12.0,28.0,42.0,14.0,30.0,47.0,1.0,3.0,33.0,0.0,127.0,10.0,24.0,42.0,2.0,4.0,50.0,0.0,0.0,,7.0,21.0,33.0,5.0,7.0,71.0,0.0,0.0,,83.0,16.0,0.0,58.0,41.0,0.0,,15,3,0,180.34,77.11,187.96,Orthodox,1984-09-17,1.41,45.0,2.2,56.0,1.76,38.0,100.0,0.0,Warlley Alves,d317a5e2b3f88c5f,29.0,1.0,d317a5e2b3f88c5f,Warlley Alves,3,511.0,33.65,0,10.0,1.2,2.9,0.3333333333333333,0,1.98,2.61,3.33,3.73,0.33,0.22,1.0,1.0,0.5,0.67
7dcf06c1967801c1,UFC Fight Night: Overeem vs. Oleinik,2019-04-20,"Saint Petersburg, Saint Petersburg, Russia",23ba354e606df0ac,welterweight,0,Decision - Unanimous,3,300,3.0,Leon Roberts,Sultan Aliev,e70de1859b7ee78e,0.0,25.0,63.0,39.0,32.0,70.0,46.0,2.0,7.0,28.0,0.0,346.0,22.0,57.0,39.0,2.0,4.0,50.0,1.0,2.0,50.0,20.0,53.0,38.0,4.0,9.0,44.0,1.0,1.0,100.0,88.0,8.0,4.0,80.0,16.0,4.0,,15,3,0,180.34,77.11,187.96,Orthodox,1984-09-17,1.41,45.0,2.2,56.0,1.76,38.0,100.0,0.0,Sultan Aliev,e70de1859b7ee78e,29.0,1.0,65ddc8a9ac4e8531,Keita Nakamura,4,343.0,34.59,1,15.0,1.6666666666666667,1.9333333333333333,0.2857142857142857,0,1.72,1.72,3.18,3.18,0.33,0.33,1.0,1.0,0.33,0.33
d1d20e651e6cbc02,UFC Fight Night: Dos Santos vs. Tuivasa,2018-12-01,"Adelaide, South Australia, Australia",0ac4f0c1b4d021f6,featherweight,0,KO/TKO,1,134,3.0,Greg Kleynjans,Suman Mokhtarian,192520689012c7e4,0.0,5.0,9.0,55.0,6.0,10.0,60.0,0.0,0.0,,0.0,34.0,1.0,5.0,20.0,3.0,3.0,100.0,1.0,1.0,100.0,3.0,7.0,43.0,2.0,2.0,100.0,0.0,0.0,,20.0,60.0,20.0,60.0,40.0,0.0,,8,5,0,172.72,65.77,182.88,Orthodox,1992-06-13,2.21,43.0,6.85,48.0,0.0,0.0,0.0,0.0,Sodiq Yusuff,94426bb170c88115,23.0,1.0,94426bb170c88115,Sodiq Yusuff,1,,26.47,0,2.2333333333333334,2.2388059701492535,10.298507462686567,0.0,1,1.1,1.72,2.18,3.18,0.5,0.33,1.0,1.0,0.5,0.33
74fefd43f073cd2f,UFC Fight Night: Edgar vs. The Korean Zombie,2019-12-21,"Busan, South Korea",6ea23c2c30f85a89,featherweight,0,Decision - Unanimous,3,300,3.0,Greg Kleynjans,Suman Mokhtarian,192520689012c7e4,0.0,33.0,79.0,41.0,67.0,115.0,57.0,0.0,1.0,0.0,0.0,29.0,14.0,47.0,30.0,8.0,19.0,42.0,11.0,13.0,85.0,29.0,74.0,39.0,2.0,3.0,67.0,2.0,2.0,100.0,42.0,24.0,33.0,87.0,6.0,6.0,,8,5,0,172.72,65.77,182.88,Orthodox,1992-06-13,2.21,43.0,6.85,48.0,0.0,0.0,0.0,0.0,SeungWoo Choi,a68575214ecad140,95.0,1.0,a68575214ecad140,SeungWoo Choi,2,385.0,27.52,0,15.0,2.2,6.333333333333333,0.0,0,1.72,1.85,6.6,4.96,0.17,0.25,1.0,1.0,0.0,0.25
de25520d54eab12d,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,"Beijing, China",8c109a0c53ed9618,bantamweight,0,Submission,2,127,3.0,Thomas Fan,Sumudaerji,3cf18e01cb6cbde3,0.0,18.0,30.0,60.0,20.0,33.0,61.0,0.0,0.0,,2.0,26.0,18.0,29.0,62.0,0.0,1.0,0.0,0.0,0.0,,4.0,12.0,33.0,0.0,1.0,0.0,14.0,17.0,82.0,100.0,0.0,0.0,22.0,0.0,77.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Louis Smolka,d2bc285ead803db0,32.0,0.6,d2bc285ead803db0,Louis Smolka,1,,22.84,0,7.116666666666666,2.529274004683841,4.49648711943794,0.0,1,2.24,1.48,10.3,4.89,0.0,0.33,1.0,1.0,0.0,0.33
2c104b7e59a72629,UFC Fight Night: Andrade vs. Zhang,2019-08-31,"Shenzhen, Guangdong, China",09b91014bd88f815,bantamweight,0,Decision - Unanimous,3,300,3.0,Thomas Fan,Sumudaerji,3cf18e01cb6cbde3,0.0,93.0,157.0,59.0,103.0,168.0,61.0,1.0,1.0,100.0,0.0,216.0,72.0,127.0,56.0,10.0,17.0,59.0,11.0,13.0,85.0,64.0,111.0,57.0,3.0,3.0,100.0,26.0,43.0,60.0,77.0,10.0,11.0,68.0,3.0,27.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Sumudaerji,3cf18e01cb6cbde3,23.0,1.0,d0e50a3d1b250708,Andre Soukhamthath,2,280.0,23.61,1,15.0,6.2,1.5333333333333334,1.0,0,2.38,1.99,7.4,5.9,0.0,0.11,0.8,0.87,0.0,0.0
992c82450d96f726,UFC Fight Night: Smith vs. Clark,2020-11-28,"Las Vegas, Nevada, USA",8868957c1735bcf0,flyweight,0,KO/TKO,1,44,3.0,Dan Miragliotta,Sumudaerji,3cf18e01cb6cbde3,1.0,9.0,18.0,50.0,9.0,18.0,50.0,0.0,0.0,,0.0,2.0,6.0,15.0,40.0,0.0,0.0,,3.0,3.0,100.0,9.0,17.0,53.0,0.0,0.0,,0.0,1.0,0.0,66.0,0.0,33.0,100.0,0.0,0.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Sumudaerji,3cf18e01cb6cbde3,0.0,1.0,dee294e9717012c2,Malcolm Gordon,3,455.0,24.86,1,0.7333333333333333,12.272727272727273,0.0,0.0,0,4.36,3.66,3.01,5.44,0.5,0.33,0.8,0.87,0.5,0.33
56116537d71a578c,UFC Fight Night: Chiesa vs. Magny,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",ddbe6fd66d7f9e35,flyweight,0,Decision - Unanimous,3,300,3.0,Jason Herzog,Sumudaerji,3cf18e01cb6cbde3,0.0,50.0,127.0,39.0,50.0,127.0,39.0,0.0,0.0,,0.0,0.0,22.0,87.0,25.0,9.0,16.0,56.0,19.0,24.0,79.0,50.0,127.0,39.0,0.0,0.0,,0.0,0.0,,44.0,18.0,38.0,100.0,0.0,0.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Sumudaerji,3cf18e01cb6cbde3,28.0,1.0,79cb2a690b9ba5e8,Zarrukh Adashev,4,53.0,25.0,1,15.0,3.3333333333333335,1.8666666666666667,0.0,0,7.0,5.81,2.01,4.08,0.33,0.25,0.87,0.9,0.67,0.5
8fd76e1b49c00ae2,UFC Fight Night: Ortega vs. Rodriguez,2022-07-16,"Elmont, New York, USA",8e4024cb49c963f2,flyweight,0,Submission,2,264,3.0,Jacob Montalvo,Sumudaerji,3cf18e01cb6cbde3,1.0,58.0,83.0,69.0,67.0,92.0,73.0,0.0,0.0,,0.0,133.0,37.0,61.0,61.0,10.0,11.0,91.0,11.0,11.0,100.0,35.0,53.0,66.0,13.0,19.0,68.0,10.0,11.0,91.0,63.0,17.0,18.0,60.0,22.0,17.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Matt Schnell,67c1d46f4ed16f9e,47.0,0.33333333333333337,67c1d46f4ed16f9e,Matt Schnell,5,542.0,26.49,0,9.4,6.170212765957446,5.0,0.0,0,7.27,6.08,1.13,1.97,0.33,0.25,1.0,0.9,1.0,0.75
5ef0088c1b19beeb,UFC Fight Night: Song vs. Gutierrez,2023-12-09,"Las Vegas, Nevada, USA",fbedeb4e4b019b94,bantamweight,0,Submission,1,242,3.0,Herb Dean,Sumudaerji,3cf18e01cb6cbde3,0.0,10.0,25.0,40.0,10.0,25.0,40.0,0.0,0.0,,0.0,0.0,6.0,19.0,32.0,3.0,4.0,75.0,1.0,2.0,50.0,10.0,25.0,40.0,0.0,0.0,,0.0,0.0,,60.0,30.0,10.0,100.0,0.0,0.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Tim Elliott,c96d9178c9ed9e62,10.0,0.6666666666666667,c96d9178c9ed9e62,Tim Elliott,6,511.0,27.89,0,4.033333333333333,2.479338842975207,2.479338842975207,0.0,0,7.26,6.1,2.29,2.58,0.0,0.2,0.78,0.79,0.67,0.6
6a0047ac8c99fece,UFC Fight Night: Hernandez vs. Pereira,2024-10-19,"Las Vegas, Nevada, USA",503d7342cc08109f,flyweight,0,Decision - Unanimous,3,300,3.0,Mark Smith,Sumudaerji,3cf18e01cb6cbde3,0.0,75.0,144.0,52.0,78.0,149.0,52.0,0.0,3.0,0.0,2.0,50.0,41.0,96.0,43.0,7.0,15.0,47.0,27.0,33.0,82.0,68.0,135.0,50.0,7.0,9.0,78.0,0.0,0.0,,54.0,9.0,36.0,90.0,9.0,0.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Charles Johnson,814e5233e2acf2ee,65.0,0.6666666666666667,814e5233e2acf2ee,Charles Johnson,7,315.0,28.75,0,15.0,5.0,4.333333333333333,0.0,0,3.99,6.09,3.12,2.18,0.0,0.2,0.67,0.8,0.33,0.6
22f4b6cb6b1bd7fd,UFC 314: Volkanovski vs. Lopes,2025-04-12,"Miami, Florida, USA",fd98843926965cbd,flyweight,0,Decision - Split,3,300,3.0,Andrew Glenn,Sumudaerji,3cf18e01cb6cbde3,0.0,45.0,114.0,39.0,78.0,150.0,52.0,0.0,0.0,,0.0,0.0,25.0,84.0,30.0,5.0,8.0,62.0,15.0,22.0,68.0,39.0,104.0,38.0,6.0,10.0,60.0,0.0,0.0,,55.0,11.0,33.0,86.0,13.0,0.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Sumudaerji,3cf18e01cb6cbde3,9.0,0.6842105263157895,0be6776db31d98ec,Mitch Raposo,8,175.0,29.23,1,15.0,3.0,0.6,0.0,0,4.55,5.85,3.94,2.74,0.0,0.0,0.56,0.73,0.0,0.4
754968e325d6f60d,UFC Fight Night: Walker vs. Zhang,2025-08-23,"Shanghai, Hebei, China",ce6bd165bef82bd7,flyweight,0,Decision - Unanimous,3,300,3.0,Vitor Ribeiro,Sumudaerji,3cf18e01cb6cbde3,0.0,73.0,129.0,56.0,91.0,150.0,61.0,0.0,5.0,0.0,0.0,17.0,33.0,75.0,44.0,17.0,25.0,68.0,23.0,29.0,79.0,67.0,121.0,55.0,6.0,8.0,75.0,0.0,0.0,,45.0,23.0,31.0,91.0,8.0,0.0,The Tibetan Eagle,18,7,0,172.72,56.7,182.88,Southpaw,1996-01-20,4.48,52.0,2.39,60.0,0.16,11.0,71.0,0.6,Sumudaerji,3cf18e01cb6cbde3,16.0,1.0,34b96d52db1d26e6,Kevin Borjas,9,133.0,29.59,1,15.0,4.866666666666666,1.0666666666666667,0.0,0,3.49,4.0,2.47,2.86,0.0,0.0,0.67,0.67,0.33,0.4
15ec018d144710db,UFC 326: Holloway vs. Oliveira 2,2026-03-07,"Las Vegas, Nevada, USA",a22fd3735819d858,Flyweight,0,U-DEC,3,300,3.0,Chris Tognoni,Sumudaerji,3cf18e01cb6cbde3,0.0,62.0,148.0,41.89,69.0,156.0,44.23,4.0,5.0,80.0,0.0,156.0,44.0,116.0,37.93,11.0,23.0,47.83,7.0,9.0,77.78,55.0,141.0,39.01,3.0,3.0,100.0,4.0,4.0,100.0,70.96774193548387,17.741935483870968,11.29032258064516,88.70967741935483,4.838709677419355,6.451612903225806,Sumudaerji,19,7,0,172.72,56.7,182.88,southpaw,1996-01-20,,,,,,,,,Sumudaerji,3cf18e01cb6cbde3,31.0,0.8,c051c2e12d692b8a,Jesus Aguilar,10,196.0,30.13,1,15.0,4.133333333333334,2.066666666666667,0.8,0,4.29,4.3,2.0,2.7,0.0,0.0,0.78,0.67,0.67,0.4
1e75e6c9de99fa76,UFC Fight Night: Song vs. Figueiredo,2026-05-30,"Macau, China",7e8749cbf32ef1f8,Flyweight,0,CNC,2,105,3.0,Mark Craig,Sumudaerji,3cf18e01cb6cbde3,1.0,26.0,53.0,49.06,31.0,58.0,53.45,1.0,2.0,50.0,0.0,71.0,15.0,38.0,39.47,5.0,9.0,55.56,6.0,6.0,100.0,20.0,45.0,44.44,1.0,1.0,100.0,5.0,7.0,71.43,57.692307692307686,19.23076923076924,23.07692307692308,76.92307692307693,3.8461538461538463,19.23076923076924,Sumudaerji,19,7,0 (1 NC),172.72,56.7,182.88,southpaw,1996-01-20,,,,,,,,,No Contest,,9.0,1.0,ab2b4ff41d6ebe0f,Alex Perez,11,84.0,30.36,0,6.75,3.8518518518518516,1.3333333333333333,0.5,0,4.0,3.9,1.24,2.11,0.27,0.16,0.83,0.76,1.0,0.6
cbc071cb20ea59c7,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",c53cb796b4a4cdb8,featherweight,0,Decision - Unanimous,3,300,3.0,Rebin Saber,Sung Bin Jo,6e0e977beb909837,0.0,21.0,63.0,33.0,23.0,65.0,35.0,1.0,3.0,33.0,1.0,10.0,13.0,53.0,25.0,7.0,9.0,78.0,1.0,1.0,100.0,12.0,52.0,23.0,8.0,10.0,80.0,1.0,1.0,100.0,61.0,33.0,4.0,57.0,38.0,4.0,Korean Falcon,9,1,0,182.88,65.77,182.88,Orthodox,1992-07-17,1.4,33.0,2.67,51.0,1.0,33.0,83.0,1.0,Daniel Teymur,fbf0537e420e698e,40.0,0.8333333333333334,fbf0537e420e698e,Daniel Teymur,1,,26.87,0,15.0,1.4,2.6666666666666665,0.3333333333333333,1,4.5,4.25,1.57,2.02,0.4,0.2,0.9,0.79,1.0,0.75
9211aae062b799d6,UFC Fight Night: Saint Preux vs. Okami,2017-09-22,"Saitama, Saitama, Japan",37cdf5bd5c975a5d,women's strawweight,0,Decision - Split,3,300,3.0,Steve Perceval,Syuri Kondo,a851c35f58199231,0.0,135.0,284.0,47.0,137.0,286.0,48.0,0.0,0.0,,0.0,0.0,100.0,244.0,41.0,26.0,29.0,90.0,9.0,11.0,82.0,123.0,268.0,46.0,12.0,16.0,75.0,0.0,0.0,,74.0,19.0,6.0,91.0,8.0,0.0,,6,3,0,162.56,52.16,167.64,Orthodox,1989-02-08,5.4,44.0,7.22,58.0,0.0,0.0,83.0,0.3,Syuri Kondo,a851c35f58199231,95.0,1.0,24174a3f44ce8e03,Chan-Mi Jeon,1,,28.62,1,15.0,9.0,6.333333333333333,0.0,1,4.13,4.0,2.07,1.24,0.8,0.27,0.8,0.83,1.0,1.0
3144121470023e9a,UFC Fight Night: Maia vs. Usman,2018-05-19,"Santiago, Chile",c571ac76ca45c1cb,women's strawweight,0,KO/TKO,1,33,3.0,Camila Albuquerque,Syuri Kondo,a851c35f58199231,0.0,2.0,3.0,66.0,2.0,3.0,67.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2.0,2.0,100.0,2.0,3.0,67.0,0.0,0.0,,0.0,0.0,,0.0,0.0,100.0,100.0,0.0,0.0,,6,3,0,162.56,52.16,167.64,Orthodox,1989-02-08,5.4,44.0,7.22,58.0,0.0,0.0,83.0,0.3,Poliana Botelho,5c126c6aac3ef364,9.0,1.0,5c126c6aac3ef364,Poliana Botelho,2,239.0,29.27,0,0.55,3.6363636363636362,16.363636363636363,0.0,0,9.0,6.0,6.33,3.16,0.0,0.27,1.0,0.93,1.0,1.0
de25520d54eab12d,UFC Fight Night: Blaydes vs. Ngannou 2,2018-11-24,"Beijing, China",e8093d77f566fe51,women's strawweight,0,Decision - Unanimous,3,300,3.0,John Sharp,Syuri Kondo,a851c35f58199231,0.0,86.0,221.0,38.0,86.0,221.0,39.0,0.0,0.0,,0.0,0.0,60.0,181.0,33.0,12.0,25.0,48.0,14.0,15.0,93.0,82.0,210.0,39.0,4.0,11.0,36.0,0.0,0.0,,69.0,13.0,16.0,95.0,4.0,0.0,,6,3,0,162.56,52.16,167.64,Orthodox,1989-02-08,5.4,44.0,7.22,58.0,0.0,0.0,83.0,0.3,Yan Xiaonan,c41d426cc7326d1b,150.0,1.0,c41d426cc7326d1b,Yan Xiaonan,3,189.0,29.79,0,15.0,5.733333333333333,10.0,0.0,0,6.32,5.59,11.35,8.25,0.0,0.27,1.0,0.93,0.5,0.67
b16a7e6a627e9789,UFC Fight Night: Moicano vs. The Korean Zombie,2019-06-22,"Greenville, South Carolina, USA",6e9cf53cd87e1b7e,women's strawweight,0,Decision - Unanimous,3,300,3.0,Gary Copeland,Syuri Kondo,a851c35f58199231,0.0,23.0,40.0,57.0,35.0,56.0,62.0,0.0,0.0,,1.0,20.0,17.0,33.0,52.0,6.0,7.0,86.0,0.0,0.0,,7.0,21.0,33.0,13.0,16.0,81.0,3.0,3.0,100.0,73.0,26.0,0.0,30.0,56.0,13.0,,6,3,0,162.56,52.16,167.64,Orthodox,1989-02-08,5.4,44.0,7.22,58.0,0.0,0.0,83.0,0.3,Ashley Yoder,b4c6c904a9ffc5e8,75.0,0.8,b4c6c904a9ffc5e8,Ashley Yoder,4,210.0,30.37,0,15.0,1.5333333333333334,5.0,0.0,0,6.12,6.12,10.9,10.9,0.0,0.0,1.0,1.0,0.33,0.33
fc9a9559a05f2704,UFC Fight Night: Benavidez vs. Figueiredo,2020-02-29,"Norfolk, Virginia, USA",59861c3d19eb46ef,featherweight,0,Submission,2,218,3.0,Mike King,TJ Brown,d31cbcdd7d69536d,0.0,32.0,47.0,68.0,91.0,119.0,76.0,7.0,7.0,100.0,0.0,451.0,26.0,39.0,67.0,6.0,7.0,86.0,0.0,1.0,0.0,9.0,22.0,41.0,10.0,10.0,100.0,13.0,15.0,87.0,81.0,18.0,0.0,28.0,31.0,40.0,Downtown,17,11,0,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,Jordan Griffin,ebef46976554f975,15.0,1.0,ebef46976554f975,Jordan Griffin,1,,29.77,0,8.633333333333333,3.7065637065637067,1.7374517374517375,1.0,1,4.68,6.12,13.18,10.9,0.0,0.0,1.0,1.0,0.0,0.33
bda04c573563cc2e,UFC 252: Miocic vs. Cormier 3,2020-08-15,"Las Vegas, Nevada, USA",3e4b8bd71e8bceb2,featherweight,0,Decision - Unanimous,3,300,3.0,Dan Miragliotta,TJ Brown,d31cbcdd7d69536d,0.0,43.0,139.0,30.0,59.0,156.0,38.0,0.0,6.0,0.0,0.0,63.0,25.0,103.0,24.0,12.0,24.0,50.0,6.0,12.0,50.0,38.0,132.0,28.0,5.0,7.0,71.0,0.0,0.0,,58.0,27.0,13.0,88.0,11.0,0.0,Downtown,17,11,0,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,Danny Chavez,0de720c0f1d4ab9c,49.0,0.0,0de720c0f1d4ab9c,Danny Chavez,2,168.0,30.23,0,15.0,2.8666666666666667,3.2666666666666666,0.0,0,4.72,5.52,5.87,8.61,0.5,0.25,1.0,1.0,0.0,0.25
d57e6a8971b6d2bd,UFC Fight Night: Reyes vs. Prochazka,2021-05-01,"Las Vegas, Nevada, USA",d72f9b3ac742a9e3,featherweight,0,Decision - Split,3,300,3.0,Jason Herzog,TJ Brown,d31cbcdd7d69536d,0.0,82.0,211.0,38.0,110.0,243.0,45.0,2.0,4.0,50.0,1.0,36.0,54.0,174.0,31.0,19.0,26.0,73.0,9.0,11.0,82.0,77.0,204.0,38.0,3.0,5.0,60.0,2.0,2.0,100.0,65.0,23.0,10.0,93.0,3.0,2.0,Downtown,17,11,0,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,TJ Brown,d31cbcdd7d69536d,61.0,0.0,eee0ef3e2b14816b,Kai Kamaka,3,259.0,30.94,1,15.0,5.466666666666667,4.066666666666666,0.5,0,3.29,3.99,2.5,7.84,0.5,0.25,0.5,0.75,0.0,0.0
f5585e675af7afd4,UFC Fight Night: Kattar vs. Chikadze,2022-01-15,"Las Vegas, Nevada, USA",3a8c0158d910546d,lightweight,0,Decision - Unanimous,3,300,3.0,Mark Smith,TJ Brown,d31cbcdd7d69536d,0.0,58.0,99.0,58.0,88.0,141.0,62.0,6.0,8.0,75.0,3.0,459.0,46.0,85.0,54.0,10.0,12.0,83.0,2.0,2.0,100.0,49.0,87.0,56.0,2.0,5.0,40.0,7.0,7.0,100.0,79.0,17.0,3.0,84.0,3.0,12.0,Downtown,17,11,0,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,TJ Brown,d31cbcdd7d69536d,46.0,1.0,40093d1d2d78394e,Charles Rosa,4,259.0,31.65,1,15.0,3.8666666666666667,3.066666666666667,0.75,0,4.01,4.44,3.02,4.77,0.5,0.38,0.33,0.5,0.33,0.25
eb42d4febfafefd1,UFC Fight Night: Tsarukyan vs. Gamrot,2022-06-25,"Las Vegas, Nevada, USA",21f79cd40513d075,featherweight,0,Decision - Unanimous,3,300,3.0,Chris Tognoni,TJ Brown,d31cbcdd7d69536d,0.0,42.0,99.0,42.0,58.0,125.0,46.0,1.0,2.0,50.0,4.0,174.0,30.0,86.0,35.0,9.0,10.0,90.0,3.0,3.0,100.0,36.0,92.0,39.0,3.0,3.0,100.0,3.0,4.0,75.0,71.0,21.0,7.0,85.0,7.0,7.0,Downtown,17,11,0,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,Shayilan Nuerdanbieke,0a73acff6325c1e2,47.0,0.5,0a73acff6325c1e2,Shayilan Nuerdanbieke,5,161.0,32.09,0,15.0,2.8,3.1333333333333333,0.5,0,4.07,3.98,3.47,3.03,0.42,0.56,0.33,0.5,0.67,0.5
f65a0eb902f9476b,UFC 282: Blachowicz vs. Ankalaev,2022-12-10,"Las Vegas, Nevada, USA",2d9d966e0e8df232,featherweight,0,Submission,3,221,3.0,Mark Smith,TJ Brown,d31cbcdd7d69536d,0.0,24.0,38.0,63.0,82.0,109.0,75.0,2.0,7.0,28.0,1.0,583.0,20.0,33.0,61.0,4.0,5.0,80.0,0.0,0.0,,13.0,25.0,52.0,6.0,7.0,86.0,5.0,6.0,83.0,83.0,16.0,0.0,54.0,25.0,20.0,Downtown,17,11,0,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,TJ Brown,d31cbcdd7d69536d,21.0,0.25,21b813b919776d90,Erik Silva,6,168.0,32.55,1,13.683333333333334,1.7539585870889158,1.5347137637028014,0.2857142857142857,0,4.04,3.74,3.42,3.05,0.58,0.55,0.5,0.5,0.67,0.4
15b1b21cd743d652,UFC Fight Night: Holloway vs. Allen,2023-04-15,"Kansas City, Missouri, USA",b01e6e97d66681c5,featherweight,0,Submission,2,100,3.0,Jason Herzog,TJ Brown,d31cbcdd7d69536d,0.0,46.0,91.0,50.0,49.0,94.0,52.0,1.0,2.0,50.0,0.0,39.0,34.0,78.0,44.0,8.0,9.0,89.0,4.0,4.0,100.0,33.0,76.0,43.0,13.0,15.0,87.0,0.0,0.0,,73.0,17.0,8.0,71.0,28.0,0.0,Downtown,17,11,0,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,Bill Algeo,9abc648e76c4493a,64.0,0.0,9abc648e76c4493a,Bill Algeo,7,126.0,32.9,0,6.666666666666667,6.8999999999999995,9.6,0.5,0,2.81,3.35,2.58,3.01,0.51,0.41,0.58,0.35,0.67,0.6
f3a078277b3b8ff4,UFC Fight Night: Yusuff vs. Barboza,2023-10-14,"Las Vegas, Nevada, USA",3a8af8ee23444b72,featherweight,0,Submission,3,143,3.0,Kerry Hatley,TJ Brown,d31cbcdd7d69536d,0.0,15.0,50.0,30.0,45.0,86.0,52.0,2.0,2.0,100.0,0.0,89.0,11.0,45.0,24.0,1.0,2.0,50.0,3.0,3.0,100.0,15.0,49.0,31.0,0.0,0.0,,0.0,1.0,0.0,73.0,6.0,20.0,100.0,0.0,0.0,Downtown,17,11,0,175.26,65.77,182.88,Switch,1990-05-22,3.37,44.0,2.89,49.0,3.41,57.0,36.0,1.3,Darren Elkins,92a9aa9c93192871,11.0,0.375,92a9aa9c93192871,Darren Elkins,8,182.0,33.4,0,12.383333333333333,1.2113055181695829,0.8882907133243607,1.0,0,3.82,4.16,4.76,4.28,0.43,0.51,0.25,0.35,0.33,0.6
